,competence,tube,skill_id,level,challenge_id,instruction,delta,alpha,type,timer,hasEmbedUrl,pedagogy,format
1443,2.4,@identitenum,skill1xJ2QId4Kb6FKD,3,challenge29ynpQQP2yBZgm,What is digital identity?,-0.1269273161888122,1.1869571208953855,QCU,,False,q-savoir,mots
1444,1.3,@calcul,reckRFT0HOToVzYFV,6,challenge2b2fbWM2mpLL3d,"Vera is organizing a rally with 30 teams. She wants to create a code for each team.

She started doing it manually, but she would like to calculate it using a formula. 

Suggest a formula with **a single function** that can be copied down in column A of the downloadable file.

What formula will be in **A9**?",2.5429184436798096,2.0407270789146423,QROC,,False,e-preuve,mots
1445,4.3,@prevenirCyberviolences,skill1Cf6jQCjAquFMC,2,challenge15InAylV8Cw0hs,"Naomie has an account on a social network.

Anyone can see and comment on her posts.

She wants to prevent strangers from doing so.

To do this, switch her account below to **private** mode.

",-2.28418779373169,1.545528531074524,QROC,,True,q-situation,mots
1446,1.1,@publi,recnLN4ZCdZdTC32I,5,challenge23yeorIluf5GmQ,Who edited this [Wikipedia page](https://en.wikipedia.org/wiki/China) on 21 July 2017?,1.261278510093689,1.6870911121368408,QROC,,False,e-preuve,mots
1447,2.1,@gestionMails,skillPuDp1iFG72CuB,4,challenge2HoitQsX4im4Pi,"The email messaging service below has been set up to **automatically file** certain emails in the Family folder.
 
Amelia’s email has been filed in this folder because it contains one word in particular. Which one?",1.826237678527832,2.240501284599304,QROC,,True,e-preuve,petit
1448,4.2,@collecteDonnées,recbN4fRmgZrMII0A,2,rec1ZjbIm8oZI0LDo,"Register for the online store below without subscribing to the newsletters.
 
When you have finished registering, a dog will thank you.
 
What is it called?",0.18859647214412684,1.6975536942481995,QROC,,True,e-preuve,petit
1449,2.3,@agendaPartage,rec2h2MgU6BKQf6l0,2,rec2vx4Z38wnexuQZ,"Olivier has been invited to a meeting on the **Flamingo project** on Tuesday next week.
 
 Accept the invitation in his [agenda](https://epreuves.pix.fr/agenda-flamingo/agenda-flamingo.html?lang=en#7a2b797a565e55584515070552505555).
 
 What secret word appears?",-0.4168970584869385,1.545149028301239,QROC,,False,e-preuve,petit
1450,1.3,@form_cell,recTbmuGMDxLLPi4C,4,challenge1dkibf1ur5OBKj,"Activate text wrapping for the cells in the first line.
 
 A sentence should appear.",1.41531902551651,1.878621757030487,QROC,,False,e-preuve,mots
1451,3.4,@terminal,skillLhsPFU09OWmo6,4,challenge2Bit0rbd4dsJOG,"The application below simulates a UNIX terminal which enables to manage files stored on a computer.

<style>
.cmd {
    background: black;
                        font-family: arial;
                border-radius: 5px;
                color:white;
    margin-right: 3px;
    padding: 0 5px;
}
</style>

To view the commands available, enter <span class=""cmd"">&nbsp;help&nbsp;</span>.

Find the largest file and then delete it.",1.8743202090263367,2.004207730293274,QROC,,True,e-preuve,mots
1452,2.3,@agendaPartage,rec2PfCtfenqXQSnW,5,rec15JphcN0WyGH5N,"In her company, Jessica wants to invite Paul (paul@pixmail.org) to a **Project Faro** meeting.
 
Using [Jessica's agenda](https://epreuves.pix.fr/agenda-faro/agenda-faro.html?mode=p095002a&lang=en#605c7958645e68297203776260540153), schedule this meeting, taking all the time available, between Paul's two meetings planned for next Monday morning.
 
What word appears?",1.2353966236114502,1.7337567806243896,QROC,,False,e-preuve,petit
1453,3.4,@terminal,skill26yBroeULhrtzw,3,challenge1C8M7BpXd35Eog,"The application below simulates a UNIX machine for managing files stored on a computer. 

<style>
.cmd {
    background: black;
                font-family:arial;
                border-radius: 5px;
                color:white;
    margin-right: 3px;
    padding: 0 5px;
}
</style>

You can use the commands <span class=""cmd"">&nbsp;ls&nbsp;</span> and <span class=""cmd"">&nbsp;rm&nbsp;</span>.

Find the largest file and then delete it. ",1.289795696735382,1.828300416469574,QROC,,True,e-preuve,mots
1454,1.2,@fichier,skill1PgBKnEwg8zDh7,5,challenge2yw9cs54EBTXCY,Fill it in until you get the exact path of the selected file.,2.3346482515335083,1.9090173244476318,QROCM-ind,,False,q-situation,petit
1455,2.1,@gestionMails,skill2Xy4MQFfb2m40f,3,challenge1z5rVzVN0ZoDvP,"In the email messaging service below:

* A message has been deleted. 
* A message has been started but not sent. 
* A message has been sent to Samia. 

For each of these messages, what is the subject?",-0.4286580085754394,1.6399123668670654,QROCM-ind,,True,q-situation,mots
1456,1.3,@form_cell,recjjzUeiCDxsCIGA,6,challengeL9Fdxj8wXyhFD,"Show the cells containing a value between 250 and 350 on a coloured background. 
 
 Which number is highlighted?",1.3818875551223757,1.768731951713562,QROC,,False,e-preuve,nombre
1457,3.3,@accessibilité,recAjTsOTJpq3OeNR,4,challengeN0RMYTWHEXdVf,"A blind person is using a program that reads texts and describes images.
 
Without using any specific software, find out within the document what the name of the dog in the picture is.",2.2961920499801636,1.8579427003860474,QROC,,False,q-savoir,mots
1458,2.2,@utiliserRS,skill2XfILZevXXr6Nb,7,challenge2Hxat6oEwfRCPK,"Claudia is looking at the statistics for the last 28 days on her YouTube channel.

Which of the following statements are true?",2.8714810609817505,1.564491331577301,QCM,,False,q-situation,mots
1459,2.1,@conversation,skill1DbWfXibjwaM1w,2,challenge1lEpqjRUOOiDUD,"In the instant messaging service below, write a new message to your contact Jessica.

Send her:
> Hello",-1.6606977581977844,1.6662358045578003,QROC,,True,e-preuve,mots
1460,5.1,@connexionPeriph,skill20FRcLBXz1cQIK,4,challenge15UtRZ52LUuYZ6,"This is Malika’s printer.
 
Enter the two types of connection she can use to print.",0.3746242523193359,1.2445491552352903,QROCM-dep,,False,q-situation,mots
1461,5.2,@appliOS,skill1nzwxsuW8Yyf4h,3,challenge19Zet6SkciQmoU,"For each program, indicate whether it is an **operating system** or an **application or software**.",0.3666871190071106,1.4548535346984863,QROCM-ind,,False,q-savoir,petit
1462,3.1,@affichageDiaporama,rec15zUQJnyZfELY9,5,challenge1Nt0DEgcNYUSrP,"In the document to download:

1. Display all slides on the screen with **5 slides per line**.

2. Find the group of 3 slides with an identical flower aligned **vertically**, delete the first one.

3. A new group of 3 slides with an identical flower aligned vertically appears, delete the first one again.

4. Move the first 3 slides from the 4th row to the beginning of the presentation.

Which word is formed by the letters of the first column?",1.8847957849502563,2.4956976175308228,QROC,,False,e-preuve,mots
1463,1.3,@recopie,recRLZWswEL0Qt2BC,6,challenge29xkB0iUX6bxl6,"Caitlin wants to automatically calculate the price for 30 products in three currencies.
 
 She has already entered a calculation formula for the price of the first product in the first currency.
 
 Correct her formula so it copies down and then right. It will fill in the entire table correctly.",2.25429904460907,1.6970176100730896,QROC,,False,e-preuve,mots
1464,4.1,@techniquePiraterie,skill2otYWMX0Wbgo1X,2,challenge2mTpTXbkT0FWOh,"What do you call someone who illegally enters a computer system to access, steal, modify or disable information?",-1.0534611940383911,1.348543643951416,QROC,,False,q-savoir,petit
1465,4.2,@donnéesPerso,rec1OXUmkZFrGwrEV,3,rec1g1YdYW5I8RuOL,"We can learn a lot by combining the data stored on us.

For example, we can find out what a customer bought in the Parapharmacix shop by cross-referencing [this information](https://epreuves.pix.fr/parapharmacix/parapharmacix.html?lang=en&mode=en_b).

Which item did Romeo Geller buy?",0.39745908975601196,1.4604172110557556,QROC,,False,q-situation,mots
1466,1.3,@form_nb,skill1tfURr1dMlzHfo,4,challenge1t96Yuzt7SvIin,"According to the illustration below, what will cell A1 display after entering the new format with the “OK” button?",1.4999159574508667,1.7477766275405884,QROC,,False,q-situation,mots
1467,5.1,@bluetooth,skill18DeMg4HD28DAK,4,challenge26Kmr7BYHdKQkH,"Which statements about Bluetooth connections are true?
",0.3538238108158111,1.178202748298645,QCM,,False,q-savoir,mots
1468,3.3,@enTetePdpage,skillVoS1PI0cnUrnv,2,challenge2tZKXwKqT7peMp,"Look at this document.
 
What is its header?
 
What is its footer?",1.5544872283935547,1.500542938709259,QROCM-ind,,True,,mots
1469,4.3,@prevenirCyberviolences,skill1Cf6jQCjAquFMC,2,challenge28fTU2vNhU6mVI,"Alie has an account on a social network.

Anyone can see and comment on her posts.

She wants to prevent strangers from doing so.

To do this, switch her account below to **private** mode.

",-2.28418779373169,1.545528531074524,QROC,,True,q-situation,mots
1470,3.4,@créerProgramme,rec2mI3Elugk3z66L,6,challenge2IzE6Jiq4znCFB,"The file contains a program written in Python. 

The program creates a secret word but does not display it.

Edit this program so that at each loop iteration:
- the variable **a** increases by 2
- the variable **b**  decreases by 1

Add an instruction to display the secret word created. 

What is the secret word ?",2.347441434860229,1.950854539871216,QROC,,False,e-preuve,mots
1471,1.3,@extraire,skillLdttZJHJItcb9,6,challenge1fRYRMoZpzNqoH,"The data provided in the downloadable file can be summarised in the table below.

In the file, generate this table automatically (pivot table) from the first four columns.

The table below is missing 5 values. Find them in your table and then round them off to the nearest integer.

<div>
    <style>
        #editor_table {
            border-collapse: collapse;
            text-align: center;
            margin-left: 8px;
            margin-top:1rem; 
            margin-bottom: 12px;
            font-size:80%;
        }        
         #editor_table th {
            text-align: center;
            border: 1px solid black;
            padding: 6px;
        }
        #editor_table th.titre {
            color: white;
            background: #585F75;
        }
        #editor_table td {
            text-align: right;
            border: 1px solid black;
            padding: 6px;
        }
        #editor_table td.a-trouver {
            text-align: center;
            background-color: #56A0E2;
            color: white;
            font-weight: bold;
        }
         #editor_table td.total {
            font-weight: bold;
        }
    </style>
    <table id=""editor_table"">
        <caption class=""sr-only"">Average hints</caption>
        <thead>
            <tr>
                <th aria-hidden=""true"">Average hints</th>
                <th colspan=""4"" id=""saveurs"" class=""titre"" scope=""colgroup"">Flavour</th>
            </tr>
            <tr>
                <th scope=""col"" class=""titre"">Ages</th>
                <th scope=""col"" headers=""saveurs"">Banana</th>
                <th scope=""col"" headers=""saveurs"">Cherry</th>
                <th scope=""col"" headers=""saveurs"">Kiwi</th>
                <th scope=""col"">Total</th>
            </tr>
            </thead>
            <tbody>
            <tr>
                <th scope=""row"">20-29</th>
                <td class=""a-trouver"">value 1<span class=""sr-only"">&nbsp;to find</span></td>
                <td>57</td>
                <td>43</td>
                <td class=""total"">59</td>
            </tr>
            <tr>
                <th scope=""row"">30-39</th>
                <td>65</td>
                <td class=""a-trouver"">value 2<span class=""sr-only"">&nbsp;to find</span></td>
                <td>46</td>
                <td class=""total"">56</td>
            </tr>
            <tr>
                <th scope=""row"">40-49</th>
                <td>55</td>
                <td class=""a-trouver"">value 3<span class=""sr-only"">&nbsp;to find</span></td>
                <td>44</td>
                <td class=""total"">52</td>
            </tr>
            <tr>
                <th scope=""row"">50-59</th>
                <td>58</td>
                <td>52</td>
                <td class=""a-trouver"">value 4<span class=""sr-only"">&nbsp;to find</span></td>
                <td class=""total"">56</td>
            </tr>
            <tr>
                <th scope=""row"">60-69</th>
                <td>68</td>
                <td>67</td>
                <td class=""a-trouver"">value 5<span class=""sr-only"">&nbsp;to find</span></td>
                <td class=""total"">65</td>
            </tr>
            <tr>
                <th scope=""row"">Total</th>
                <td class=""total"">63</td>
                <td class=""total"">57</td>
                <td class=""total"">51</td>
                <td class=""total"">57</td>
            </tr>
        </tbody>
    </table>
</div>",2.251367688179016,2.19210147857666,QROCM-ind,,False,e-preuve,petit
1472,1.3,@qualiData,recpat1vIILSfkJnW,7,challenge1iPChFcOGfAxjn,"Add to the contacts list: Ana Le Goff, enrolled on 27 November 2015, in category I.
 
 Then sort the contacts, classing them: 
 
* in alphabetical order by **family name**, 
* then by **date** from newest to oldest.
 
 Which word appears vertically in the “Category” column between **lines 199 and 207** (heading included)?",2.874313473701477,2.1697095632553105,QROC,,False,e-preuve,mots
1473,4.2,@collecteDonnées,skill2G4Pzw76F1KuSw,6,challenge25dJPKO3Tnempn,"Khadija receives lots of advertising emails.

She wants to prevent the senders of these emails from knowing if she has opened them.

Change the email configuration below to restrict the tracking of the emails she receives.

- Once you have changed the settings, what word appears?
- Which tracking technique is she now protected from?",2.6148756742477417,1.6763158440589907,QROCM-ind,,True,e-preuve,mots
1474,1.2,@fichier,skill1PgBKnEwg8zDh7,5,challenge2cxrWZxcTeKeEN,Fill it in until you get the exact path of the selected file.,2.3346482515335083,1.9090173244476318,QROCM-ind,,False,q-situation,petit
1475,2.1,@gestionMails,skillPuDp1iFG72CuB,4,challenge1NOdFdJMa3HZCy,"The email messaging service below has been set up to **automatically file** certain emails in the Family folder.
 
Amelia’s email has been filed in this folder because it contains one word in particular. Which one?",1.826237678527832,2.240501284599304,QROC,,True,e-preuve,petit
1476,2.2,@écoRS,skill1Mkr4veas127tA,2,challenge1HT1TrrpmvS7we,"Which of pablo_coenen's 6 social network posts below are promoting a brand?

",-0.697698712348938,1.5573906898498535,QCM,,True,q-situation,mots
1477,3.4,@créerProgramme,rec2mI3Elugk3z66L,6,challenge1cScXIYjkaTeNh,"The file contains a program written in Python. 

The program creates a secret word but does not display it.

Edit this program so that at each loop iteration:
- the variable **a** increases by 2
- the variable **b**  decreases by 1

Add an instruction to display the secret word created. 

What is the secret word ?",2.347441434860229,1.950854539871216,QROC,,False,e-preuve,mots
1478,1.2,@archive,skill2aT0NuHClIvMTp,7,challenge1HYnT3zZttAVDA,"A **.docx** document is, in reality, composed of various files.
 
In the file to download, find the **secret** file.

What word does it contain?",2.428196430206299,1.8618630170822144,QROC,,False,e-preuve,mots
1479,1.1,@requete,rec1xAgCoZux1Lxq8,2,challenge2vI5m9ciJ3B2uD,"Waël did an internet search.

He got [these results](https://epreuves.pix.fr/recherche/recherche.html?mode=e8b5eb&lang=en).

What are the **three keywords** that Waël wrote?",-0.4706338196992874,1.4840717911720276,QROC,,False,e-preuve,mots
1480,5.1,@ouvertureFichiers,rectZKS13rdkqxHer,4,challenge2mzDtgZh45kesW,"Open this file **with a simple text editor** (NotePad++, TextEdit, gedit, etc.) to find out the name of an object.",-0.2957710027694702,1.3412292003631592,QROC,,False,e-preuve,petit
1481,3.3,@réutilImage,recLE6wxreDeHijP5,4,challenge1nAAtLSpQBCdKI,"Marius wants to illustrate his presentation with the photo on [this page](https://en.vikidia.org/w/index.php?title=Bengal_Tiger&oldid=130102).

The content of the page is licensed under “Creative Commons Attribution-Share Alike 3.0”, but the photo has another license.

Find the **licence for this photo** to find how Marius can use it.

What is the full name and version number of the photo license?",1.7070187330245972,1.6740623712539673,QROC,,False,e-preuve,phrase
1482,1.3,@form_cell,recTbmuGMDxLLPi4C,4,challengeTOnN4lQ2pZSva,"Activate text wrapping for the cells in the first line.
 
 A sentence should appear.",1.41531902551651,1.878621757030487,QROC,,False,e-preuve,mots
1483,2.1,@champsCourriel,recH1pcEWLBUCqXTm,2,challenge12SfkYktBOhlDA,"In the application below, send a new email:
 * to the recipient: **sam@pixmail.org**
 * with the subject: **yoga**
 * with the message: **The yoga class is cancelled.**
 ",-1.1978932619094849,1.7372620105743408,QROC,,True,e-preuve,mots
1484,3.2,@retouchImage,rec1TixM2iRIyBJAU,4,challenge258GXW5rCmxfmf,"In the downloadable presentation, move the picture into the frame without changing its size.

Straighten the picture so that the sea level is horizontal.

Match :

* the line with the sea level ;
* the point with the top of the mainsail ;

How many birds are in the frame?",1.0972195267677307,1.683712124824524,QROC,,False,e-preuve,nombre
1485,3.1,@affichageDiaporama,rec15zUQJnyZfELY9,5,challenge17cACNlU38rIbS,"In the document to download:

1. Display all slides on the screen with **5 slides per line**.

2. Find the group of 3 slides with an identical flower aligned **vertically**, delete the first one.

3. A new group of 3 slides with an identical flower aligned vertically appears, delete the first one again.

4. Move the first 3 slides from the 4th row to the beginning of the presentation.

Which word is formed by the letters of the first column?",1.8847957849502563,2.4956976175308228,QROC,,False,e-preuve,mots
1486,2.1,@répondreMail,recUDrhjEYqmfahRX,1,rec1tgvwrxNcIsk7k,"You have received an **email** from Selma in the application below.
 
Please open it.

Where is the concert?",-1.8464362621307373,1.7121793031692505,QROC,,True,e-preuve,petit
1487,3.4,@robotique,skill2qZjqPM8nOeVYv,2,challenge12KIhAnjpA2BTe,"Match each of these robots with its robot type: **agricultural**, **domestic**, **industrial**, **medical** or **spatial**.",-1.3770664930343628,1.5743601322174072,QROCM-ind,,True,q-savoir,mots
1488,5.2,@environnementTravail,recX7RyCsdNV2p168,1,rec28eywQjhkc0La4,Open the file you see on the screen below.,-3.0991525650024414,1.249784231185913,QROC,,True,e-preuve,mots
1489,3.2,@retouchImage,rec1TixM2iRIyBJAU,4,challenge1kiFUfqnEXaEMg,"In the downloadable presentation, move the picture into the frame without changing its size.

Straighten the picture so that the sea level is horizontal.

Match :

* the line with the sea level ;
* the point with the top of the mainsail ;

How many birds are in the frame?",1.0972195267677307,1.683712124824524,QROC,,False,e-preuve,nombre
1490,4.2,@collecteDonnées,skill2G4Pzw76F1KuSw,6,challenge2Q7YkDO9TpL8M5,"Khadija receives lots of advertising emails.
 
She wants to prevent the senders of these emails from knowing if she has opened them.
 
Change the email configuration below to restrict the tracking of the emails she receives.

- Once you have changed the settings, what word appears?
- Which tracking technique is she now protected from?",2.6148756742477417,1.6763158440589907,QROCM-ind,,True,e-preuve,mots
1491,3.3,@réutilImage,recLE6wxreDeHijP5,4,challenge2obAbLUH5YX61u,"Marius wants to illustrate his presentation with the photo on [this page](https://en.vikidia.org/w/index.php?title=Llama&oldid=117700).

The content of the page is licensed under “Creative Commons Attribution-Share Alike 3.0”, but the photo has another license.

Find the **licence for this photo** to find how Marius can use it.

What is the full name and version number of the photo license?",1.7070187330245972,1.6740623712539673,QROC,,False,e-preuve,phrase
1492,3.3,@accessibilité,recAjTsOTJpq3OeNR,4,rec2l66fOXPUPOyYN,"A blind person is using a program that reads texts and describes images.
 
Without using any specific software, find out within the document what the name of the dog in the picture is.",2.2961920499801636,1.8579427003860474,QROC,,False,q-savoir,mots
1493,1.1,@url,recGu9jrbWTeQ9twT,6,challenge1NrV00PX2HIwiE,"The following URL, which is supposed to take you to an article, redirects to a message that the page has not been found.
 
Find the page it is supposed to link to.
 
Enter the title of the article and the author.
 
> https://www.cairn-int.info/journal-reseaux-2011-issue3-page-192.htm",2.2037259340286255,1.3259146213531494,QROCM-ind,,False,e-preuve,mots
1494,1.3,@form_nb,reckH3Cdkdnm0hm4M,3,challenge1kqOy60Uk00tuT,"The downloadable file contains a list of people.

In which year was Amadou born?",0.8441198468208313,1.464751124382019,QROC,,False,e-preuve,nombre
1495,2.3,@agendaPartage,rec2h2MgU6BKQf6l0,2,rec15VTMl5VZDuJ3G,"Olivier has been invited to a meeting on the **Flamingo project** on Tuesday next week.
 
 Accept the invitation in his [agenda](https://epreuves.pix.fr/agenda-flamingo/agenda-flamingo.html?lang=en#7b7d7970565f540b4444070d525b555e).
 
 What secret word appears?",-0.4168970584869385,1.545149028301239,QROC,,False,e-preuve,petit
1496,5.2,@environnementTravail,skill130niQnewU0QVn,3,challengePuI7UwY1SFAYq,"In the fields below, use the keyboard shortcuts to : 
- copy the text from field No.1 
- paste it into field No.2",-0.585623025894165,1.2550445795059204,QROC,,True,e-preuve,mots
1497,1.1,@publi,recnLN4ZCdZdTC32I,5,challenge23Rm7x7LpBL6lG,Who edited this [Wikipedia page](https://en.wikipedia.org/wiki/Dominica) on 21 July 2017?,1.261278510093689,1.6870911121368408,QROC,,False,e-preuve,mots
1498,1.2,@nommage,skill1w7pHz2L4gZjb1,5,challenge1hf4XPLmb37yKq,"Justin uses a tool that enables him to automatically rename his imported photos.
 
Which **renaming format** does he need to use to get  2018-10-25\_17-51\_img_0890.jpg  ?",1.7840209007263184,1.7407782673835754,QROC,,False,q-situation,phrase
1499,4.1,@ingénierieSociale,skill1hjiE8TYMuICMG,3,challenge15MkX5cKKhonwL,"James received a phone call from Yvan.

Yvan tells him that he has received a suspicious message from him.

What is this situation called? What are the two most important advices to give to James? ",1.1210777163505554,1.1587080359458923,QROCM-dep,,False,q-situation,petit
1500,2.3,@agendaPartage,rec2PfCtfenqXQSnW,5,rec1uvaqMuuk3S1QS,"In her company, Jessica wants to invite Paul (paul@pixmail.org) to a **Project Faro** meeting.
 
Using [Jessica's agenda](https://epreuves.pix.fr/agenda-faro/agenda-faro.html?mode=p235674&lang=en#782e7750657d6405560202037307427c), schedule this meeting, taking all the time available, between Paul's two meetings planned for next Monday morning.
 
What word appears?",1.2353966236114502,1.7337567806243896,QROC,,False,e-preuve,petit
1501,2.1,@PJ,skill18ySWKxgaUtP6y,3,challenge1ainEfFy1svaHx,"You’re currently applying for a job at Skate Madness.

The message is already written.

Attach your CV.pdf file and send it off.

At what time is the interview?",0.3851925432682037,2.1736080646514893,QROC,,True,e-preuve,nombre
1502,2.2,@configRS,recl2tGiH1aQcAVQP,4,challenge2LHglYrsg7VA66,"Mira Singh checks [her LinkedIn account](https://epreuves.pix.fr/informations_linkedin.html?mode=mira-singh_4&lang=en).
 
Based on the information found on the page, what can we say?
",0.8573804199695587,1.1699047088623047,QROCM-ind,,False,q-situation,petit
1503,5.1,@ouvertureFichiers,skillPLK2F4qldPAmP,5,challenge1Qrie8XmPovaQZ,"The file to download is in an unusual format.

Find a way to open it.

Which word is displayed?",2.207911968231201,2.0908151865005493,QROC,,False,e-preuve,mots
1504,4.2,@collecteDonnées,recbN4fRmgZrMII0A,2,rec2fgevbVyLj04jG,"Register for the online store below without subscribing to the newsletters.
 
When you have finished registering, a dog will thank you.
 
What is it called?",0.18859647214412684,1.6975536942481995,QROC,,True,e-preuve,petit
1505,2.3,@agendaSolo,rec2RonVAUbKJGx91,4,rec1j2qaAolRF8SH6,"In a competition, Sylvia won 15 x 1 hr massage sessions. 
 
 
She has decided to go every week on Friday at 6 pm **starting next week**. 
 
In one go, add these 15 sessions to her [agenda](https://epreuves.pix.fr/agenda/agenda.html?lang=en&mode=massage#60785c5d5b7379627e5558090c094603).
 
What word appears?",1.3095849752426147,1.9041587114334106,QROC,,False,e-preuve,petit
1506,2.1,@conversation,skill1DbWfXibjwaM1w,2,challenge2u07mLpDcDaetX,"In the instant messaging service below, write a new message to your contact Luisa.

Send her:
> Hello",-1.6606977581977844,1.6662358045578003,QROC,,True,e-preuve,mots
1507,1.3,@extraire,rec1vRwGybfjq1Adm,1,challenge11ASk9kqZzcgGC,"The table below displays a shoe catalog. 

Using a filter, only display the **red-coloured** shoes. 

How many items do you get?",-0.9751124680042267,1.557478904724121,QROC,,True,e-preuve,nombre
1508,2.3,@agendaPartage,rec1C35ATtxAcUYwO,3,rec16YKqvwW2qplNF,"Michael wants to suggest a **Festival preparation** meeting to Ivana (ivana@pixmail.org).
 
Using [Michael’s agendal](https://epreuves.pix.fr/agenda-festival/agenda-festival.html?lang=en#615a79086558692e7350766560040204), invite her on **Monday next week**, from 10 am to 12 pm.
 
What secret word appears?",0.25914822518825525,1.4541119933128357,QROC,,False,e-preuve,petit
1509,5.1,@débloquerMachine,skill1uHRTPvOamrPOQ,1,challenge2pEGZyBl5XQBaw,"The PixMail application below is blocked.

* Click on the cross in the PixMail window. 
* Close the application.",-1.502676010131836,1.7212692499160769,QROC,,True,e-preuve,mots
1510,2.2,@PartageEnLigne,skill1t6HHjznjDIvgC,1,challenge1hBKzw54kd4rtO,"Karim has taken a photo of Carla.
 
He has told her he will share it with her online.
 
Karim will therefore use an online service to:",-1.7890733480453491,1.3131146430969238,QCU,,False,q-savoir,mots
1511,1.2,@nommage,skill1w7pHz2L4gZjb1,5,challenge1wkARaKYL6F53G,"Justin uses a tool that enables him to automatically rename his imported photos.
 
Which **renaming format** does he need to use to get 2018-10-25\_17-51\_img\_0890.jpg?",1.7840209007263184,1.7407782673835754,QROC,,False,q-situation,phrase
1512,2.1,@champsCourriel,skill1UTtoh8IfZzhC2,4,challenge2OpATOZ8wFL6z5,"You are a police officer working undercover in the mafia run by Al Capone.

In the mailbox below, **send the following email** to Al Capone (alcapone@pixmail.org), **secretly** copying in your police colleague Tatiana (tatiana@pixmail.org):

> Subject: Operation Commando
>
> Operations start at 8 pm. Who will come with you?
 
What does Al Capone reply?",0.5016993582248688,2.2252122163772583,QROC,,True,e-preuve,mots
1513,1.3,@form_intero,skillOhcywYp6ESjn4,7,challenge1iW099VRoNjPlf,"The file to download shows the data of herbaceous samples taken in a garden.

For each sample, several pieces of information are stored, such as the species of the herbaceous plant, the GPS coordinates of the sample, etc.

There is a syntax error in one of the records. Find the identifier of this record.",3.279972553253174,1.9922540187835693,QROCM-ind,,False,e-preuve,phrase
1514,5.2,@environnementTravail,recLCkyzX81OcG83B,5,challenge1xI4EshEMuYOd8,"Click on [this link](https://epreuves.pix.fr/copier-coller-texte/copier-coller-texte.html?lang=en#00080979005701030103005106030101).
 
 Using only the keyboard, what word do you get?",1.3700246214866638,1.6298341751098633,QROC,,False,e-preuve,mots
1515,1.3,@form_cell,recjjzUeiCDxsCIGA,6,challenge1m523L6WJkSRxd,"Show the cells containing a value between 250 and 350 on a coloured background. 
 
 Which number is highlighted?",1.3818875551223757,1.768731951713562,QROC,,False,e-preuve,nombre
1516,2.1,@gestionMails,skill2Xy4MQFfb2m40f,3,challengeWLW47c8TaQFLw,"In the email messaging service below:

* A message has been deleted. 
* A message has been started but not sent. 
* A message has been sent to Samia. 

For each of these messages, what is the subject?",-0.4286580085754394,1.6399123668670654,QROCM-ind,,True,q-situation,mots
1517,3.3,@enTetePdpage,skillVoS1PI0cnUrnv,2,challenge2165Y4ghxs8m8V,"Look at this document.
 
What is its header?
 
What is its footer?",1.5544872283935547,1.500542938709259,QROCM-ind,,True,,mots
1518,2.1,@communicationAsynchrone,skill1kvO3wW1sZuryD,7,challenge1bwel16VQBGTDP,"Adelita has an electronic mailbox provided by the [mailo.com](https://www.mailo.com/en/) service, which she usually checks via a webmail portal. 

She wants to receive and send emails using her usual email client.

Set it up below in order to add the mailo account:

* email address: adelita@mailo.com
* password: vPavvCQ38Hbd§F

What is the subject of the most recent e-mail sent to the adelita@mailo.com account?",3.0986485481262207,2.3757994174957275,QROC,,True,e-preuve,mots
1519,3.3,@paramImpression,skill18zfLS0c9jkjI6,3,challenge1dfgCZBi2J07MN,How many sheets of paper will this print use?,0.9703328311443329,1.5722582340240479,QROC,,False,q-situation,nombre
1520,1.3,@form_nb,recPLREwTLP8MZ7Ib,6,challenge1XYcdNPf2FivnP,"Make cell A1 show **exactly** what is shown in this image.
 
 What word appears in B1?",1.7970924377441406,1.790573000907898,QROC,,False,e-preuve,petit
1521,4.1,@securiteWeb,recyFujZQ6EXaqruH,3,challenge1uIYLcXldy9xzZ,"In this list, which sites have a secure connection?",0.3026231676340103,1.1745979189872742,QCM,,False,e-preuve,mots
1522,1.3,@qualiData,recpat1vIILSfkJnW,7,challengeNYlKRI2lsJmUT,"Add to the contacts list: Ana Le Goff, enrolled on 27 November 2015, in category I.
 
 Then sort the contacts, classing them: 
 
* in alphabetical order by **family name**, 
* then by **date** from newest to oldest.
 
 Which word appears vertically in the “Category” column between **lines 200 and 208** (heading included)?",2.874313473701477,2.1697095632553105,QROC,,False,e-preuve,mots
1523,2.1,@communicationAsynchrone,skill1kvO3wW1sZuryD,7,challenge1wbGF2oaDzSwzN,"Adelita has an electronic mailbox provided by the [mailo.com](https://www.mailo.com/en/) service, which she usually checks via a webmail portal. 

She wants to receive and send emails using her usual email client.

Set it up below in order to add the mailo account:

* email address: adelita@mailo.com
* password: vPavvCQ38Hbd§F

What is the subject of the most recent e-mail sent to the adelita@mailo.com account?",3.0986485481262207,2.3757994174957275,QROC,,True,e-preuve,mots
1524,4.1,@ingénierieSociale,skill1hjiE8TYMuICMG,3,challenge1cX9jm9Xjh9t8u,"Ysa received a phone call from Jonas.

Jonas tells her that he has received a suspicious message from her.

What is this situation called? What are the two most important advices to give to Ysa? ",1.1210777163505554,1.1587080359458923,QROCM-dep,,False,q-situation,petit
